Transaction_ID,Transaction_Flag,Transaction_Date,Transaction_Type,Transaction_Amount,Bank_ID,CC_ID,Card_Type,Card_Holder,Channel_ID,Merchant_ID,Country_ID,City_ID,EDC_Type,EDC_Location,EDC_Owner,Average_Transaction_Amount,Maximum_Transaction_Amount,Minimum_Transaction_Amount,Average_Transaction_Frequency,Fraud_Status
TX11000,FALSE,2018-10-20 18:18:35,T02,321200,1,CCID4012,CC04,2,2,M1050,CTY06,CTY06-023,EDC4866,LEDC4984,OEDC0953,1108582.25,10000000,25000,2.5,0
TX11001,FALSE,2018-10-20 18:32:47,T04,100000,1,CCID0389,CC11,2,1,M0001,CTY06,CTY06-129,EDC3198,LEDC2413,OEDC0377,872761.9,2900000,71100,1.42,0
TX11002,FALSE,2018-10-20 18:35:09,T01,100000,1,CCID2496,CC09,2,1,M0001,CTY06,CTY06-023,EDC3773,LEDC2701,OEDC0377,421548.05,6000000,30500,2.22,0
TX11003,FALSE,2018-10-20 18:44:37,T02,158000,1,CCID4307,CC11,2,2,M0565,CTY06,CTY06-023,EDC4769,LEDC4977,OEDC0747,915347.8,3000000,50000,1.77,0
TX11004,FALSE,2018-10-20 19:43:48,T08,135000,1,CCID3543,CC11,2,1,M0001,CTY06,CTY06-023,EDC4222,LEDC2941,OEDC0377,373756.49,2000000,15000,2.8,0
TX11005,FALSE,2018-10-20 19:43:48,T03,50000,1,CCID2947,CC08,2,1,M0001,CTY06,CTY06-133,EDC4157,LEDC2897,OEDC0377,656741.43,38500000,25000,1.63,0
TX11006,FALSE,2018-10-20 22:24:47,T06,3000000,1,CCID5835,CC08,1,3,M0001,CTY05,CTY05-003,EDC0002,LEDC5238,OEDC1214,4348541.89,25000000,1026000,2.27,1
TX11007,FALSE,2018-10-21 01:24:43,T01,1250000,1,CCID6180,CC11,2,1,M0001,CTY06,CTY06-186,EDC2461,LEDC1691,OEDC0377,3228103.5,29050000,100000,3.71,0
TX11008,FALSE,2018-10-21 01:24:43,T15,1250000,1,CCID2276,CC10,2,1,M0001,CTY06,CTY06-181,EDC2474,LEDC1748,OEDC0377,1039939.29,8000000,37500,2.46,0
TX11009,FALSE,2018-10-21 01:27:05,T15,500000,1,CCID1711,CC09,2,1,M0001,CTY06,CTY06-171,EDC2910,LEDC2109,OEDC0377,1206208.71,2500000,59400,1.33,0
TX11012,FALSE,2018-10-21 02:23:54,T01,200000,1,CCID7415,CC09,2,1,M0001,CTY06,CTY06-023,EDC3851,LEDC2478,OEDC0377,471208.05,3000000,29600,1.62,0
TX11013,FALSE,2018-10-21 02:28:38,T08,2000000,1,CCID7016,CC11,2,1,M0001,CTY06,CTY06-181,EDC2770,LEDC2004,OEDC0377,3392190.29,10000000,21329,1.41,0
TX11014,FALSE,2018-10-21 02:38:06,T01,1000000,1,CCID6502,CC00,2,1,M0001,CTY06,CTY06-133,EDC4380,LEDC5688,OEDC0377,3188978.15,15000000,265000,1.38,0
TX11015,FALSE,2018-10-21 02:38:06,T01,1000000,1,CCID5965,CC11,2,1,M0001,CTY06,CTY06-126,EDC4375,LEDC5688,OEDC0377,713542.72,2500000,100000,1.42,0
TX11016,FALSE,2018-10-21 02:38:06,T15,2500000,1,CCID1549,CC11,2,1,M0001,CTY06,CTY06-133,EDC4306,LEDC5750,OEDC0377,3961718.92,33000000,73000,8.73,0
TX11017,FALSE,2018-10-21 02:57:02,T03,474000,1,CCID1239,CC08,2,1,M0001,CTY06,CTY06-013,EDC1856,LEDC1194,OEDC0377,3808377.13,40000000,50000,2.71,0
TX11018,FALSE,2018-10-21 03:27:49,T15,1250000,1,CCID3918,CC00,2,1,M0001,CTY06,CTY06-023,EDC2014,LEDC1357,OEDC0377,327257.11,2700000,50000,1.74,0
TX11020,FALSE,2018-10-21 03:30:11,T08,175000,1,CCID4919,CC00,2,1,M0001,CTY06,CTY06-096,EDC4675,LEDC3139,OEDC0377,435034.27,2500000,100000,1.53,0
TX11021,FALSE,2018-10-21 03:30:11,T15,50000,1,CCID5067,CC05,2,1,M0001,CTY06,CTY06-023,EDC4315,LEDC2938,OEDC0377,296774.19,3000000,25000,2.8,0
TX11022,FALSE,2018-10-21 05:26:11,T15,1000000,1,CCID0643,CC08,2,1,M0001,CTY06,CTY06-133,EDC3990,LEDC5467,OEDC0377,914155.37,3900000,50000,2.22,0
TX11023,FALSE,2018-10-21 05:56:58,T02,550000,1,CCID1483,CC11,2,2,M0614,CTY06,CTY06-029,EDC4784,LEDC4926,OEDC0768,1357286.43,9500000,211000,1.37,0
TX11024,FALSE,2018-10-21 05:56:58,T02,707700,1,CCID8677,CC05,2,2,M0644,CTY06,CTY06-133,EDC4771,LEDC4590,OEDC0765,459148.1,4542000,25000,1.55,0
TX11025,FALSE,2018-10-21 06:15:54,T01,250000,1,CCID7556,CC09,2,1,M0001,CTY06,CTY06-023,EDC2691,LEDC1943,OEDC0377,208333.33,1250000,10000,1.71,0
TX11026,FALSE,2018-10-21 06:44:19,T02,617925,1,CCID8766,CC08,2,2,M0114,CTY06,CTY06-023,EDC4323,LEDC4706,OEDC1554,259932.24,1000000,26500,2.43,0
TX11027,FALSE,2018-10-21 06:56:09,T06,1000000,1,CCID2506,CC11,1,5,M0001,CTY06,CTY06-153,EDC0002,LEDC0089,OEDC0089,1404055.56,2500000,66000,2.52,0
TX11028,FALSE,2018-10-21 07:05:37,T15,500000,1,CCID4030,CC11,2,1,M0001,CTY06,CTY06-181,EDC4629,LEDC3067,OEDC0377,861601.67,19150000,20000,2.78,0
TX11029,FALSE,2018-10-21 07:34:02,T08,1050000,1,CCID3598,CC11,2,1,M0001,CTY06,CTY06-171,EDC0684,LEDC3400,OEDC0377,421491.7,2500000,25000,1.9,0
TX11030,FALSE,2018-10-21 09:32:24,T01,300000,1,CCID6090,CC11,2,1,M0001,CTY06,CTY06-089,EDC0284,LEDC1340,OEDC0377,784863.07,20000000,21700,2.44,0
TX11031,FALSE,2018-10-21 09:32:24,T15,200000,1,CCID6495,CC11,2,1,M0001,CTY06,CTY06-023,EDC0341,LEDC2693,OEDC0377,331531.12,2000000,15000,1.73,0
TX11032,FALSE,2018-10-21 09:32:24,T15,200000,1,CCID7871,CC11,2,1,M0001,CTY06,CTY06-080,EDC0456,LEDC2808,OEDC0377,986271.84,15000000,20000,1.88,0
TX11033,FALSE,2018-10-21 09:32:24,T15,100000,1,CCID5207,CC11,2,1,M0001,CTY06,CTY06-023,EDC0657,LEDC3370,OEDC0377,908639.38,9500000,22500,3.31,0
TX11034,FALSE,2018-10-21 09:51:20,T06,400000,1,CCID4008,CC11,1,5,M0001,CTY06,CTY06-004,EDC0002,LEDC3999,OEDC1151,908845.34,5000000,100000,1.64,0
TX11035,FALSE,2018-10-21 09:51:20,T06,300000,1,CCID5114,CC11,1,5,M0001,CTY06,CTY06-146,EDC0002,LEDC0810,OEDC0965,288604.65,2300000,40000,1.85,0
TX11037,FALSE,2018-10-21 09:51:20,T06,200000,1,CCID3028,CC09,1,5,M0001,CTY06,CTY06-015,EDC0002,LEDC5225,OEDC0871,569083.33,5000000,18600,2,0
TX11040,FALSE,2018-10-21 10:00:48,T01,1250000,1,CCID7507,CC08,2,1,M0001,CTY06,CTY06-023,EDC4228,LEDC2953,OEDC0377,3966382.51,54659000,34000,6.3,0
TX11041,FALSE,2018-10-21 10:00:48,T01,500000,1,CCID7389,CC00,2,1,M0001,CTY06,CTY06-023,EDC2666,LEDC1926,OEDC0377,935711.49,10000000,21700,3.61,0
TX11042,FALSE,2018-10-21 10:00:48,T01,1250000,1,CCID7707,CC08,2,1,M0001,CTY06,CTY06-023,EDC4179,LEDC2920,OEDC0377,1030897.32,96486000,20000,5.84,0
TX11043,FALSE,2018-10-21 10:03:10,T13,650000,1,CCID4952,CC08,2,1,M0001,CTY06,CTY06-023,EDC0711,LEDC3809,OEDC0377,1850467.11,10000000,100000,1.41,0
TX11044,FALSE,2018-10-21 10:03:10,T13,3900000,1,CCID6398,CC11,2,1,M0001,CTY06,CTY06-023,EDC0626,LEDC3811,OEDC0377,2208014.71,15000000,280000,2.1,0
TX11045,FALSE,2018-10-21 10:03:10,T13,2350000,1,CCID7400,CC11,2,1,M0001,CTY06,CTY06-023,EDC0798,LEDC3834,OEDC0377,1505702.75,16000000,37700,10.59,0
TX11047,FALSE,2018-10-21 10:10:17,T02,199353,1,CCID2894,CC11,2,2,M0234,CTY06,CTY06-130,EDC2082,LEDC4131,OEDC0686,1055198.54,10500000,41000,2.55,0
TX11051,FALSE,2018-10-21 10:31:35,T01,500000,1,CCID1681,CC11,2,1,M0001,CTY06,CTY06-140,EDC1153,LEDC0425,OEDC0377,1024239.02,10000000,43840,2.86,0
TX11052,FALSE,2018-10-21 10:45:47,T13,2750000,1,CCID8451,CC11,2,1,M0001,CTY06,CTY06-133,EDC3990,LEDC5552,OEDC0377,2030923.09,2500000,1000000,2.38,0
TX11053,FALSE,2018-10-21 10:45:47,T14,2000000,1,CCID1509,CC08,2,1,M0001,CTY06,CTY06-023,EDC2692,LEDC3634,OEDC0377,1983575.2,50000000,51500,2.1,0
TX11054,FALSE,2018-10-21 10:45:47,T13,2700000,1,CCID8410,CC08,2,1,M0001,CTY06,CTY06-110,EDC4255,LEDC5609,OEDC0377,5351677.43,60000000,11500,2.05,0
TX11055,FALSE,2018-10-21 11:02:22,T06,1000000,1,CCID0977,CC01,1,5,M0001,CTY06,CTY06-049,EDC0002,LEDC0458,OEDC1541,900000,1000000,213800,2.25,0
TX11056,FALSE,2018-10-21 11:09:28,T15,1500000,1,CCID8429,CC08,2,1,M0001,CTY06,CTY06-049,EDC0474,LEDC3101,OEDC0377,1575392.96,20000000,25000,4.72,0
TX11057,FALSE,2018-10-21 11:14:12,T15,800000,1,CCID4490,CC11,2,1,M0001,CTY06,CTY06-133,EDC0058,LEDC1864,OEDC0377,1544614.34,10314500,50000,3.08,0
TX11058,FALSE,2018-10-21 11:14:12,T15,500000,1,CCID7774,CC12,2,1,M0001,CTY06,CTY06-133,EDC0298,LEDC1766,OEDC0377,1074075.3,5000000,23100,2.39,0
TX11059,FALSE,2018-10-21 11:14:12,T06,900000,1,CCID6099,CC11,1,5,M0001,CTY06,CTY06-146,EDC0002,LEDC0810,OEDC0965,1282242.57,25000000,50000,5.93,0
TX11060,FALSE,2018-10-21 13:14:56,T01,2500000,1,CCID1280,CC11,2,1,M0001,CTY06,CTY06-186,EDC5276,LEDC5755,OEDC0377,3370002.6,18640000,65500,4.33,0
TX11062,FALSE,2018-10-21 13:14:56,T15,2500000,1,CCID3428,CC11,2,1,M0001,CTY06,CTY06-112,EDC5310,LEDC5781,OEDC0377,330095.85,2000000,24500,1.53,0
TX11063,FALSE,2018-10-21 13:19:40,T14,3500000,1,CCID3767,CC08,2,1,M0001,CTY06,CTY06-023,EDC2741,LEDC1955,OEDC0377,1352083,10000000,30000,3.4,0
TX11065,FALSE,2018-10-21 13:36:14,T08,6000000,1,CCID6053,CC02,2,1,M0001,CTY06,CTY06-186,EDC1365,LEDC0618,OEDC0377,5693393.88,25000000,176114,5.74,0
TX11066,FALSE,2018-10-21 14:04:39,T12,50000,1,CCID6868,CC11,2,2,M0429,CTY06,CTY06-023,EDC3581,LEDC4963,OEDC0763,655020.96,15000000,20000,2.16,0
TX11067,FALSE,2018-10-21 14:18:51,T08,25000000,1,CCID8424,CC08,2,1,M0001,CTY06,CTY06-059,EDC2260,LEDC1498,OEDC0377,6082216.74,40000000,20400,1.94,0
TX11068,FALSE,2018-10-21 14:49:38,T15,1250000,1,CCID7051,CC11,2,1,M0001,CTY06,CTY06-200,EDC1421,LEDC0690,OEDC0377,1949557.85,20000000,75875,3.05,0
TX11069,FALSE,2018-10-21 14:49:38,T01,1700000,1,CCID7633,CC10,2,1,M0001,CTY06,CTY06-205,EDC1303,LEDC0543,OEDC0377,835123.61,2000000,40000,1.83,0
TX11071,FALSE,2018-10-21 15:22:46,T13,500000,1,CCID4762,CC01,2,1,M0001,CTY06,CTY06-133,EDC1360,LEDC3761,OEDC0377,853651.55,5800000,67510,1.63,0
TX11072,FALSE,2018-10-21 17:25:53,T01,100000,1,CCID2202,CC11,2,1,M0001,CTY06,CTY06-171,EDC1688,LEDC0974,OEDC0377,816619.79,6000000,63060,1.59,0
TX11074,FALSE,2018-10-21 17:35:21,T01,300000,1,CCID4340,CC10,2,1,M0001,CTY06,CTY06-023,EDC3720,LEDC2617,OEDC0377,854314.06,4800000,21500,2.38,0
TX11076,FALSE,2018-10-21 17:40:05,T13,400000,1,CCID5014,CC04,2,1,M0001,CTY06,CTY06-140,EDC3976,LEDC5548,OEDC0377,2196329.99,50000000,20500,5.34,0
TX11077,FALSE,2018-10-21 17:40:05,T01,50000,1,CCID3192,CC10,2,1,M0001,CTY06,CTY06-133,EDC3968,LEDC5429,OEDC0377,168090.91,700000,20000,1.61,0
TX11078,FALSE,2018-10-21 17:47:11,T08,6000000,1,CCID4831,CC11,2,1,M0001,CTY06,CTY06-181,EDC0865,LEDC3485,OEDC0377,1985373.23,20000000,50000,1.35,0
TX11079,FALSE,2018-10-21 17:59:01,T02,150000,1,CCID0638,CC11,2,2,M0394,CTY06,CTY06-133,EDC1934,LEDC5064,OEDC0691,1055198.54,10000000,20000,1.62,0
TX11080,FALSE,2018-10-21 18:13:14,T02,225000,1,CCID3677,CC08,2,2,M0579,CTY06,CTY06-023,EDC0977,LEDC5070,OEDC0044,5990080.83,100000000,172045,2.72,0
TX11081,FALSE,2018-10-21 18:58:12,T01,200000,1,CCID6040,CC11,2,1,M0001,CTY06,CTY06-023,EDC3269,LEDC2233,OEDC0377,473234.89,1500000,50000,1.27,0
TX11082,FALSE,2018-10-21 21:08:25,T02,36000,1,CCID4442,CC10,2,2,M0355,CTY06,CTY06-023,EDC1416,LEDC5095,OEDC0931,218710.53,3300000,15000,1.6,0
TX11083,FALSE,2018-10-21 21:20:15,T15,1000000,1,CCID3366,CC04,2,1,M0001,CTY06,CTY06-023,EDC2177,LEDC1458,OEDC0377,526488.8,1000000,192400,1.14,0
TX11085,FALSE,2018-10-21 22:12:20,T08,3000000,1,CCID7345,CC04,2,1,M0001,CTY06,CTY06-023,EDC0350,LEDC3647,OEDC0377,19635989.95,50000000,66100,1.74,0
TX11086,FALSE,2018-10-21 22:24:10,T02,1584315,1,CCID1904,CC11,2,2,M0535,CTY06,CTY06-181,EDC3190,LEDC4107,OEDC0691,1229108,10000000,13462,1.58,1
TX11087,FALSE,2018-10-21 22:24:10,T02,1584315,1,CCID2905,CC11,2,2,M0234,CTY06,CTY06-101,EDC2082,LEDC4132,OEDC0687,1229108,10000000,13462,1.62,0
TX11089,FALSE,2018-10-21 22:33:38,T01,250000,1,CCID8770,CC10,2,1,M0001,CTY06,CTY06-023,EDC3065,LEDC2127,OEDC0377,511614.2,4885000,31000,1.53,0
TX11090,FALSE,2018-10-21 22:45:29,T02,1000000,1,CCID0318,CC09,2,2,M0132,CTY06,CTY06-023,EDC4338,LEDC4424,OEDC1521,1020581.88,16274600,50000,2.37,0
TX11091,FALSE,2018-10-21 22:45:29,T02,955250,1,CCID3291,CC08,2,2,M0921,CTY06,CTY06-129,EDC3257,LEDC4309,OEDC1522,1367504.94,25000000,49200,3.38,0
TX11092,FALSE,2018-10-21 23:13:53,T15,100000,1,CCID0281,CC11,2,1,M0001,CTY06,CTY06-005,EDC3779,LEDC2705,OEDC0377,266912.5,800000,10000,1.36,0
TX11093,FALSE,2018-10-21 23:13:53,T15,400000,1,CCID1327,CC11,2,1,M0001,CTY06,CTY06-023,EDC3723,LEDC2746,OEDC0377,675229.17,2500000,100000,1.94,0
TX11094,FALSE,2018-10-21 23:23:21,T01,250000,1,CCID0475,CC10,2,1,M0001,CTY06,CTY06-023,EDC4196,LEDC2923,OEDC0377,189584.38,1200000,17425,1,0
TX11095,FALSE,2018-10-22 01:26:28,T06,1250000,1,CCID8571,CC10,1,5,M0001,CTY06,CTY06-181,EDC0002,LEDC0459,OEDC1229,1203335.63,10000000,70700,1.54,1
TX11096,FALSE,2018-10-22 01:43:02,T15,500000,1,CCID2977,CC00,2,1,M0001,CTY06,CTY06-023,EDC2532,LEDC1786,OEDC0377,1221364.14,10000000,50000,2.31,0
TX11097,FALSE,2018-10-22 02:39:51,T15,200000,1,CCID5658,CC10,2,1,M0001,CTY06,CTY06-133,EDC5169,LEDC5344,OEDC0377,680333.98,2500000,100000,1.22,0
TX11099,FALSE,2018-10-22 05:20:50,T02,245380,1,CCID1563,CC02,2,2,M0895,CTY06,CTY06-023,EDC2719,LEDC4104,OEDC0815,1243739.82,50000000,25000,2.47,0
TX11100,FALSE,2018-10-22 05:20:50,T02,265600,1,CCID1714,CC09,2,2,M0435,CTY06,CTY06-133,EDC4716,LEDC5016,OEDC0817,1399121.61,9150000,50000,2.82,0
TX11102,FALSE,2018-10-22 05:23:12,T01,50000,1,CCID7431,CC09,2,1,M0001,CTY06,CTY06-023,EDC4387,LEDC3016,OEDC0377,357739.13,2000000,10000,1.9,0
TX11103,FALSE,2018-10-22 05:53:59,T15,2500000,1,CCID0009,CC08,2,1,M0001,CTY06,CTY06-173,EDC3960,LEDC5529,OEDC0377,3743726.94,76308648,50000,5.34,0
TX11104,FALSE,2018-10-22 06:34:13,T15,2500000,1,CCID1270,CC11,2,1,M0001,CTY06,CTY06-056,EDC1413,LEDC0615,OEDC0377,1128457.74,15000000,75000,2.88,0
TX11106,FALSE,2018-10-22 06:50:48,T01,2000000,1,CCID0891,CC08,2,1,M0001,CTY06,CTY06-049,EDC1902,LEDC1294,OEDC0377,3620434.23,69900000,20000,4.12,0
TX11107,FALSE,2018-10-22 06:50:48,T15,2500000,1,CCID0349,CC08,2,1,M0001,CTY06,CTY06-027,EDC2914,LEDC2098,OEDC0377,6128205.13,40000000,475000,2.7,0
TX11108,FALSE,2018-10-22 06:57:54,T15,300000,1,CCID1312,CC11,2,1,M0001,CTY06,CTY06-181,EDC5129,LEDC3230,OEDC0377,579394.77,1688000,25000,1.28,0
TX11109,FALSE,2018-10-22 07:07:22,T01,1500000,1,CCID6387,CC08,2,1,M0001,CTY06,CTY06-133,EDC1668,LEDC0997,OEDC0377,3433434.11,100000000,25000,2.86,0
TX11110,FALSE,2018-10-22 09:17:35,T15,500000,1,CCID1041,CC09,2,1,M0001,CTY06,CTY06-022,EDC3960,LEDC5531,OEDC0377,1206208.71,3300000,200000,1.29,0
TX11111,FALSE,2018-10-22 09:17:35,T15,500000,1,CCID8496,CC01,2,1,M0001,CTY06,CTY06-023,EDC4612,LEDC3074,OEDC0377,1217820.3,9430000,45800,1.7,0
TX11112,FALSE,2018-10-22 09:17:35,T15,500000,1,CCID1414,CC09,2,1,M0001,CTY06,CTY06-023,EDC3976,LEDC5540,OEDC0377,1099891.1,6000000,91762,1.81,0
TX11113,FALSE,2018-10-22 09:27:03,T06,600000,1,CCID1095,CC09,1,5,M0001,CTY06,CTY06-075,EDC0002,LEDC3959,OEDC1480,1370392.62,5899300,25000,2.6,1
TX11114,FALSE,2018-10-22 09:38:53,T08,4791000,1,CCID3830,CC11,2,1,M0001,CTY06,CTY06-090,EDC0341,LEDC2335,OEDC0377,1345485.39,14280000,25000,3.3,0
TX11115,FALSE,2018-10-22 09:38:53,T08,7500000,1,CCID2842,CC11,2,1,M0001,CTY06,CTY06-133,EDC0422,LEDC2827,OEDC0377,1027148.67,10000000,25000,2.16,0
TX11117,FALSE,2018-10-22 09:38:53,T08,3000000,1,CCID0486,CC11,2,1,M0001,CTY06,CTY06-042,EDC0416,LEDC2452,OEDC0377,2021250,5000000,50000,1.82,0
TX11118,FALSE,2018-10-22 09:48:21,T01,800000,1,CCID0580,CC11,2,1,M0001,CTY06,CTY06-023,EDC4934,LEDC5446,OEDC0377,475334.74,1500000,30000,2,0
TX11119,FALSE,2018-10-22 09:48:21,T01,500000,1,CCID1068,CC11,2,1,M0001,CTY06,CTY06-186,EDC4595,LEDC3043,OEDC0377,713542.72,7000000,18000,2.57,0
TX11120,FALSE,2018-10-22 10:04:55,T15,200000,1,CCID5065,CC09,2,1,M0001,CTY06,CTY06-185,EDC3063,LEDC2267,OEDC0377,342428.57,2100000,12100,1.8,0
TX11121,FALSE,2018-10-22 10:04:55,T08,250000,1,CCID4294,CC10,2,1,M0001,CTY06,CTY06-121,EDC0710,LEDC3692,OEDC0377,343612.83,1250000,15900,1.79,0
TX11122,FALSE,2018-10-22 10:04:55,T14,310000,1,CCID4416,CC11,2,1,M0001,CTY06,CTY06-023,EDC3268,LEDC2233,OEDC0377,1135419.99,13360000,20000,5.31,0
TX11124,FALSE,2018-10-22 10:09:40,T02,172095,1,CCID3307,CC08,2,2,M0383,CTY06,CTY06-023,EDC3104,LEDC4763,OEDC0829,633376.23,5800000,21700,6.28,0
TX11125,FALSE,2018-10-22 10:12:02,T01,700000,1,CCID0716,CC11,2,1,M0001,CTY06,CTY06-023,EDC3349,LEDC2372,OEDC0377,630769.23,1000000,76500,1.33,1
TX11127,FALSE,2018-10-22 10:14:24,T08,50000,1,CCID0391,CC10,2,1,M0001,CTY06,CTY06-133,EDC1590,LEDC0777,OEDC0377,265909.09,1400000,50000,1.53,0
TX11128,FALSE,2018-10-22 10:16:46,T02,22400,1,CCID5513,CC08,2,2,M0670,CTY06,CTY06-023,EDC4558,LEDC4438,OEDC1639,1141773.69,13104000,13462,2,0
TX11130,FALSE,2018-10-22 10:59:22,T08,1000000,1,CCID1162,CC09,2,1,M0001,CTY06,CTY06-151,EDC0028,LEDC2194,OEDC0377,360000,1500000,51300,1.44,0
TX11131,FALSE,2018-10-22 11:13:35,T13,1000000,1,CCID7177,CC11,2,1,M0001,CTY06,CTY06-004,EDC3522,LEDC3909,OEDC0377,857631.58,3700000,39070,2.54,0
TX11132,FALSE,2018-10-22 11:13:35,T13,1500000,1,CCID7066,CC01,2,1,M0001,CTY06,CTY06-186,EDC3092,LEDC5281,OEDC0377,765733.92,20000000,50000,2.42,0
TX11133,FALSE,2018-10-22 13:09:35,T01,700000,1,CCID5187,CC08,2,1,M0001,CTY06,CTY06-126,EDC1145,LEDC0425,OEDC0377,1570651.56,10000000,25000,4.1,0
TX11134,FALSE,2018-10-22 13:37:59,T15,100000,1,CCID1461,CC09,2,1,M0001,CTY06,CTY06-133,EDC2682,LEDC1904,OEDC0377,745603.67,2567000,100000,1.78,1
TX11135,FALSE,2018-10-22 13:45:06,T15,700000,1,CCID2050,CC00,2,1,M0001,CTY06,CTY06-186,EDC1366,LEDC0611,OEDC0377,665171.86,15000000,25000,3.23,0
TX11136,FALSE,2018-10-22 13:56:56,T02,145000,1,CCID2539,CC08,2,2,M0140,CTY06,CTY06-023,EDC3283,LEDC4315,OEDC1166,1041479.28,3852000,50000,2.37,0
TX11137,FALSE,2018-10-22 14:18:14,T01,200000,1,CCID5510,CC11,2,1,M0001,CTY06,CTY06-023,EDC4373,LEDC3016,OEDC0377,1214624.7,7780612,24000,3.67,0
TX11138,FALSE,2018-10-22 14:18:14,T02,250000,1,CCID6123,CC08,2,2,M0582,CTY06,CTY06-023,EDC4270,LEDC4803,OEDC0647,933378.98,3600000,50000,2.91,0
TX11139,FALSE,2018-10-22 14:18:14,T01,300000,1,CCID6537,CC11,2,1,M0001,CTY06,CTY06-186,EDC4089,LEDC5633,OEDC0377,634416.03,2500000,50000,1.56,0
TX11141,FALSE,2018-10-22 14:18:14,T08,69000,1,CCID7053,CC04,2,1,M0001,CTY06,CTY06-027,EDC3992,LEDC5540,OEDC0377,467403.85,2850000,10000,1.63,0
TX11142,FALSE,2018-10-22 14:49:01,T08,10000000,1,CCID3839,CC11,2,1,M0001,CTY06,CTY06-023,EDC4629,LEDC3048,OEDC0377,1616842.57,25000000,14711,2.2,0
TX11143,FALSE,2018-10-22 17:01:35,T15,100000,1,CCID8791,CC11,2,1,M0001,CTY06,CTY06-171,EDC1808,LEDC1113,OEDC0377,634615.38,3500000,50000,1.63,0
TX11145,FALSE,2018-10-22 17:01:35,T04,25000,1,CCID6969,CC10,2,1,M0001,CTY06,CTY06-171,EDC0841,LEDC3500,OEDC0377,433648.65,5300000,25000,1.72,0
TX11146,FALSE,2018-10-22 17:01:35,T14,100000,1,CCID4201,CC11,2,1,M0001,CTY06,CTY06-171,EDC4433,LEDC5680,OEDC0377,189089.36,1500000,12000,1.81,0
TX11148,FALSE,2018-10-22 17:13:25,T08,500000,1,CCID5461,CC09,2,1,M0001,CTY06,CTY06-096,EDC4528,LEDC5763,OEDC0377,1240408.89,8240000,45000,2.82,0
TX11151,FALSE,2018-10-22 17:15:47,T01,1250000,1,CCID0404,CC08,2,1,M0001,CTY06,CTY06-023,EDC0608,LEDC2144,OEDC0377,4156069.53,54659000,34000,6.3,0
TX11152,FALSE,2018-10-22 17:44:12,T01,500000,1,CCID0298,CC11,2,1,M0001,CTY06,CTY06-023,EDC0099,LEDC1590,OEDC0377,918292.68,9520718,25000,2.55,0
TX11154,FALSE,2018-10-22 17:44:12,T06,500000,1,CCID3789,CC10,1,5,M0001,CTY06,CTY06-176,EDC0002,LEDC1396,OEDC1234,1206208.71,5000000,500000,3.25,0
TX11155,FALSE,2018-10-22 17:51:18,T12,1000000,1,CCID5777,CC11,2,2,M0013,CTY06,CTY06-186,EDC4877,LEDC4386,OEDC0901,779843.07,5100000,62900,1.64,0
TX11156,FALSE,2018-10-22 17:51:18,T12,32600,1,CCID6455,CC11,2,2,M0264,CTY06,CTY06-023,EDC4831,LEDC4945,OEDC0925,1731269.42,25000000,14711,2.2,0
TX11157,FALSE,2018-10-22 17:58:24,T01,300000,1,CCID8330,CC11,2,1,M0001,CTY06,CTY06-023,EDC4067,LEDC5606,OEDC0377,922767.4,6732000,26500,2.51,0
TX11159,FALSE,2018-10-22 18:03:08,T13,5000000,1,CCID3714,CC08,2,1,M0001,CTY06,CTY06-171,EDC4029,LEDC5584,OEDC0377,1210163.42,10000000,26500,1.41,0
TX11160,FALSE,2018-10-22 18:03:08,T02,800000,1,CCID8511,CC08,2,2,M0361,CTY06,CTY06-171,EDC2227,LEDC4064,OEDC0642,858405.93,5000000,71500,1.62,0
TX11161,FALSE,2018-10-22 18:03:08,T13,5000000,1,CCID3933,CC10,2,1,M0001,CTY06,CTY06-176,EDC3490,LEDC3941,OEDC0377,3582127.46,19900000,150000,3.94,0
TX11162,FALSE,2018-10-22 18:03:08,T13,500000,1,CCID2695,CC09,2,1,M0001,CTY06,CTY06-179,EDC2936,LEDC3886,OEDC0377,314055.15,1500000,24900,1.78,0
TX11163,FALSE,2018-10-22 18:07:52,T02,421212,1,CCID6368,CC08,2,2,M0006,CTY06,CTY06-133,EDC2113,LEDC4137,OEDC1620,3194832.38,33980000,32600,1.38,0
TX11164,FALSE,2018-10-22 18:22:05,T14,500000,1,CCID0007,CC11,2,1,M0001,CTY06,CTY06-096,EDC1926,LEDC1180,OEDC0377,1135419.99,6148000,100000,1.9,0
TX11165,FALSE,2018-10-22 18:36:17,T02,1100000,1,CCID2028,CC00,2,2,M0123,CTY06,CTY06-133,EDC2623,LEDC4085,OEDC0683,1355000,9500000,26500,2.31,0
TX11166,FALSE,2018-10-22 18:52:51,T01,1250000,1,CCID4703,CC08,2,1,M0001,CTY06,CTY06-023,EDC4611,LEDC3078,OEDC0377,695916.67,750000,500000,1,1
TX11167,FALSE,2018-10-22 18:52:51,T15,650000,1,CCID8295,CC04,2,1,M0001,CTY06,CTY06-023,EDC4280,LEDC2989,OEDC0377,384472.07,2000000,2000,1.76,0
TX11169,FALSE,2018-10-22 21:14:54,T04,25000,1,CCID4490,CC09,2,1,M0001,CTY06,CTY06-023,EDC1665,LEDC1031,OEDC0377,450592.75,5000000,25000,2,0
